Rdzenie procesora,Przyspieszenie
5663,9.9841326,
5664,9.9841354,
5665,9.9841382,
5666,9.9841410,
5667,9.9841438,
5668,9.9841466,
5669,9.9841493,
5670,9.9841521,
5671,9.9841549,
5672,9.9841577,
5673,9.9841605,
5674,9.9841633,
5675,9.9841661,
5676,9.9841689,
5677,9.9841716,
5678,9.9841744,
5679,9.9841772,
5680,9.9841800,
5681,9.9841828,
5682,9.9841856,
5683,9.9841883,
5684,9.9841911,
5685,9.9841939,
5686,9.9841967,
5687,9.9841994,
5688,9.9842022,
5689,9.9842050,
5690,9.9842078,
5691,9.9842105,
5692,9.9842133,
5693,9.9842161,
5694,9.9842188,
5695,9.9842216,
5696,9.9842244,
5697,9.9842271,
5698,9.9842299,
5699,9.9842327,
5700,9.9842354,
5701,9.9842382,
5702,9.9842409,
5703,9.9842437,
5704,9.9842465,
5705,9.9842492,
5706,9.9842520,
5707,9.9842547,
5708,9.9842575,
5709,9.9842602,
5710,9.9842630,
5711,9.9842657,
5712,9.9842685,
5713,9.9842712,
5714,9.9842740,
5715,9.9842767,
5716,9.9842795,
5717,9.9842822,
5718,9.9842850,
5719,9.9842877,
5720,9.9842905,
5721,9.9842932,
5722,9.9842959,
5723,9.9842987,
5724,9.9843014,
5725,9.9843042,
5726,9.9843069,
5727,9.9843096,
5728,9.9843124,
5729,9.9843151,
5730,9.9843178,
5731,9.9843206,
5732,9.9843233,
5733,9.9843260,
5734,9.9843287,
5735,9.9843315,
5736,9.9843342,
5737,9.9843369,
5738,9.9843397,
5739,9.9843424,
5740,9.9843451,
5741,9.9843478,
5742,9.9843505,
5743,9.9843533,
5744,9.9843560,
5745,9.9843587,
5746,9.9843614,
5747,9.9843641,
5748,9.9843669,
5749,9.9843696,
5750,9.9843723,
5751,9.9843750,
5752,9.9843777,
5753,9.9843804,
5754,9.9843831,
5755,9.9843858,
5756,9.9843886,
5757,9.9843913,
5758,9.9843940,
5759,9.9843967,
5760,9.9843994,
5761,9.9844021,
5762,9.9844048,
5763,9.9844075,
5764,9.9844102,
5765,9.9844129,
5766,9.9844156,
5767,9.9844183,
5768,9.9844210,
5769,9.9844237,
5770,9.9844264,
5771,9.9844291,
5772,9.9844318,
5773,9.9844345,
5774,9.9844371,
5775,9.9844398,
5776,9.9844425,
5777,9.9844452,
5778,9.9844479,
5779,9.9844506,
5780,9.9844533,
5781,9.9844560,
5782,9.9844586,
5783,9.9844613,
5784,9.9844640,
5785,9.9844667,
5786,9.9844694,
5787,9.9844720,
5788,9.9844747,
5789,9.9844774,
5790,9.9844801,
5791,9.9844828,
5792,9.9844854,
5793,9.9844881,
5794,9.9844908,
5795,9.9844935,
5796,9.9844961,
5797,9.9844988,
5798,9.9845015,
5799,9.9845041,
5800,9.9845068,
5801,9.9845095,
5802,9.9845121,
5803,9.9845148,
5804,9.9845175,
5805,9.9845201,
5806,9.9845228,
5807,9.9845254,
5808,9.9845281,
5809,9.9845308,
5810,9.9845334,
5811,9.9845361,
5812,9.9845387,
5813,9.9845414,
5814,9.9845440,
5815,9.9845467,
5816,9.9845494,
5817,9.9845520,
5818,9.9845547,
5819,9.9845573,
5820,9.9845600,
5821,9.9845626,
5822,9.9845653,
5823,9.9845679,
5824,9.9845705,
5825,9.9845732,
5826,9.9845758,
5827,9.9845785,
5828,9.9845811,
5829,9.9845838,
5830,9.9845864,
5831,9.9845890,
5832,9.9845917,
5833,9.9845943,
5834,9.9845970,
5835,9.9845996,
5836,9.9846022,
5837,9.9846049,
5838,9.9846075,
5839,9.9846101,
5840,9.9846128,
5841,9.9846154,
5842,9.9846180,
5843,9.9846206,
5844,9.9846233,
5845,9.9846259,
5846,9.9846285,
5847,9.9846311,
5848,9.9846338,
5849,9.9846364,
5850,9.9846390,
5851,9.9846416,
5852,9.9846443,
5853,9.9846469,
5854,9.9846495,
5855,9.9846521,
5856,9.9846547,
5857,9.9846573,
5858,9.9846600,
5859,9.9846626,
5860,9.9846652,
5861,9.9846678,
5862,9.9846704,
5863,9.9846730,
5864,9.9846756,
5865,9.9846782,
5866,9.9846809,
5867,9.9846835,
5868,9.9846861,
5869,9.9846887,
5870,9.9846913,
5871,9.9846939,
5872,9.9846965,
5873,9.9846991,
5874,9.9847017,
5875,9.9847043,
5876,9.9847069,
5877,9.9847095,
5878,9.9847121,
5879,9.9847147,
5880,9.9847173,
5881,9.9847199,
5882,9.9847225,
5883,9.9847251,
5884,9.9847276,
5885,9.9847302,
5886,9.9847328,
5887,9.9847354,
5888,9.9847380,
5889,9.9847406,
5890,9.9847432,
5891,9.9847458,
5892,9.9847483,
5893,9.9847509,
5894,9.9847535,
5895,9.9847561,
5896,9.9847587,
5897,9.9847613,
5898,9.9847638,
5899,9.9847664,
5900,9.9847690,
5901,9.9847716,
5902,9.9847741,
5903,9.9847767,
5904,9.9847793,
5905,9.9847819,
5906,9.9847844,
5907,9.9847870,
5908,9.9847896,
5909,9.9847922,
5910,9.9847947,
5911,9.9847973,
5912,9.9847999,
5913,9.9848024,
5914,9.9848050,
5915,9.9848076,
5916,9.9848101,
5917,9.9848127,
5918,9.9848153,
5919,9.9848178,
5920,9.9848204,
5921,9.9848229,
5922,9.9848255,
5923,9.9848281,
5924,9.9848306,
5925,9.9848332,
5926,9.9848357,
5927,9.9848383,
5928,9.9848408,
5929,9.9848434,
5930,9.9848459,
5931,9.9848485,
5932,9.9848510,
5933,9.9848536,
5934,9.9848561,
5935,9.9848587,
5936,9.9848612,
5937,9.9848638,
5938,9.9848663,
5939,9.9848689,
5940,9.9848714,
5941,9.9848739,
5942,9.9848765,
5943,9.9848790,
5944,9.9848816,
5945,9.9848841,
5946,9.9848866,
5947,9.9848892,
5948,9.9848917,
5949,9.9848943,
5950,9.9848968,
5951,9.9848993,
5952,9.9849019,
5953,9.9849044,
5954,9.9849069,
5955,9.9849095,
5956,9.9849120,
5957,9.9849145,
5958,9.9849170,
5959,9.9849196,
5960,9.9849221,
5961,9.9849246,
5962,9.9849271,
5963,9.9849297,
5964,9.9849322,
5965,9.9849347,
5966,9.9849372,
5967,9.9849398,
5968,9.9849423,
5969,9.9849448,
5970,9.9849473,
5971,9.9849498,
5972,9.9849523,
5973,9.9849549,
5974,9.9849574,
5975,9.9849599,
5976,9.9849624,
5977,9.9849649,
5978,9.9849674,
5979,9.9849699,
5980,9.9849724,
5981,9.9849750,
5982,9.9849775,
5983,9.9849800,
5984,9.9849825,
5985,9.9849850,
5986,9.9849875,
5987,9.9849900,
5988,9.9849925,
5989,9.9849950,
5990,9.9849975,
5991,9.9850000,
5992,9.9850025,
5993,9.9850050,
5994,9.9850075,
5995,9.9850100,
5996,9.9850125,
5997,9.9850150,
5998,9.9850175,
5999,9.9850200,
6000,9.9850225,
6001,9.9850250,
6002,9.9850274,
6003,9.9850299,
6004,9.9850324,
6005,9.9850349,
6006,9.9850374,
6007,9.9850399,
6008,9.9850424,
6009,9.9850449,
6010,9.9850474,
6011,9.9850498,
6012,9.9850523,
6013,9.9850548,
6014,9.9850573,
6015,9.9850598,
6016,9.9850622,
6017,9.9850647,
6018,9.9850672,
6019,9.9850697,
6020,9.9850722,
6021,9.9850746,
6022,9.9850771,
6023,9.9850796,
6024,9.9850820,
6025,9.9850845,
6026,9.9850870,
6027,9.9850895,
6028,9.9850919,
6029,9.9850944,
6030,9.9850969,
6031,9.9850993,
6032,9.9851018,
6033,9.9851043,
6034,9.9851067,
6035,9.9851092,
6036,9.9851117,
6037,9.9851141,
6038,9.9851166,
6039,9.9851190,
6040,9.9851215,
6041,9.9851240,
6042,9.9851264,
6043,9.9851289,
6044,9.9851313,
6045,9.9851338,
6046,9.9851363,
6047,9.9851387,
6048,9.9851412,
6049,9.9851436,
6050,9.9851461,
6051,9.9851485,
6052,9.9851510,
6053,9.9851534,
6054,9.9851559,
6055,9.9851583,
6056,9.9851608,
6057,9.9851632,
6058,9.9851657,
6059,9.9851681,
6060,9.9851705,
6061,9.9851730,
6062,9.9851754,
6063,9.9851779,
6064,9.9851803,
6065,9.9851827,
6066,9.9851852,
6067,9.9851876,
6068,9.9851901,
6069,9.9851925,
6070,9.9851949,
6071,9.9851974,
6072,9.9851998,
6073,9.9852022,
6074,9.9852047,
6075,9.9852071,
6076,9.9852095,
6077,9.9852120,
6078,9.9852144,
6079,9.9852168,
6080,9.9852192,
6081,9.9852217,
6082,9.9852241,
6083,9.9852265,
6084,9.9852290,
6085,9.9852314,
6086,9.9852338,
6087,9.9852362,
6088,9.9852386,
6089,9.9852411,
6090,9.9852435,
6091,9.9852459,
6092,9.9852483,
6093,9.9852507,
6094,9.9852532,
6095,9.9852556,
6096,9.9852580,
6097,9.9852604,
6098,9.9852628,
6099,9.9852652,
6100,9.9852676,
6101,9.9852700,
6102,9.9852725,
6103,9.9852749,
6104,9.9852773,
6105,9.9852797,
6106,9.9852821,
6107,9.9852845,
6108,9.9852869,
6109,9.9852893,
6110,9.9852917,
6111,9.9852941,
6112,9.9852965,
6113,9.9852989,
6114,9.9853013,
6115,9.9853037,
6116,9.9853061,
6117,9.9853085,
6118,9.9853109,
6119,9.9853133,
6120,9.9853157,
6121,9.9853181,
6122,9.9853205,
6123,9.9853229,
6124,9.9853253,
6125,9.9853277,
6126,9.9853301,
6127,9.9853325,
6128,9.9853349,
6129,9.9853372,
6130,9.9853396,
6131,9.9853420,
6132,9.9853444,
6133,9.9853468,
6134,9.9853492,
6135,9.9853516,
6136,9.9853539,
6137,9.9853563,
6138,9.9853587,
6139,9.9853611,
6140,9.9853635,
6141,9.9853659,
6142,9.9853682,
6143,9.9853706,
6144,9.9853730,
6145,9.9853754,
6146,9.9853777,
6147,9.9853801,
6148,9.9853825,
6149,9.9853849,
6150,9.9853872,
6151,9.9853896,
6152,9.9853920,
6153,9.9853944,
6154,9.9853967,
6155,9.9853991,
6156,9.9854015,
6157,9.9854038,
6158,9.9854062,
6159,9.9854086,
6160,9.9854109,
6161,9.9854133,
6162,9.9854157,
6163,9.9854180,
6164,9.9854204,
6165,9.9854227,
6166,9.9854251,
6167,9.9854275,
6168,9.9854298,
6169,9.9854322,
6170,9.9854345,
6171,9.9854369,
6172,9.9854392,
6173,9.9854416,
6174,9.9854440,
6175,9.9854463,
6176,9.9854487,
6177,9.9854510,
6178,9.9854534,
6179,9.9854557,
6180,9.9854581,
6181,9.9854604,
6182,9.9854628,
6183,9.9854651,
6184,9.9854675,
6185,9.9854698,
6186,9.9854722,
6187,9.9854745,
6188,9.9854768,
6189,9.9854792,
6190,9.9854815,
6191,9.9854839,
6192,9.9854862,
6193,9.9854886,
6194,9.9854909,
6195,9.9854932,
6196,9.9854956,
6197,9.9854979,
6198,9.9855002,
6199,9.9855026,
6200,9.9855049,
6201,9.9855072,
6202,9.9855096,
6203,9.9855119,
6204,9.9855142,
6205,9.9855166,
6206,9.9855189,
6207,9.9855212,
6208,9.9855236,
6209,9.9855259,
6210,9.9855282,
6211,9.9855305,
6212,9.9855329,
6213,9.9855352,
6214,9.9855375,
6215,9.9855398,
6216,9.9855422,
6217,9.9855445,
6218,9.9855468,
6219,9.9855491,
6220,9.9855515,
6221,9.9855538,
6222,9.9855561,
6223,9.9855584,
6224,9.9855607,
6225,9.9855630,
6226,9.9855654,
6227,9.9855677,
6228,9.9855700,
6229,9.9855723,
6230,9.9855746,
6231,9.9855769,
6232,9.9855792,
6233,9.9855815,
6234,9.9855839,
6235,9.9855862,
6236,9.9855885,
6237,9.9855908,
6238,9.9855931,
6239,9.9855954,
6240,9.9855977,
6241,9.9856000,
6242,9.9856023,
6243,9.9856046,
6244,9.9856069,
6245,9.9856092,
6246,9.9856115,
6247,9.9856138,
6248,9.9856161,
6249,9.9856184,
6250,9.9856207,
6251,9.9856230,
6252,9.9856253,
6253,9.9856276,
6254,9.9856299,
6255,9.9856322,
6256,9.9856345,
6257,9.9856368,
6258,9.9856391,
6259,9.9856414,
6260,9.9856436,
6261,9.9856459,
6262,9.9856482,
6263,9.9856505,
6264,9.9856528,
6265,9.9856551,
6266,9.9856574,
6267,9.9856597,
6268,9.9856619,
6269,9.9856642,
6270,9.9856665,
6271,9.9856688,
6272,9.9856711,
6273,9.9856734,
6274,9.9856756,
6275,9.9856779,
6276,9.9856802,
6277,9.9856825,
6278,9.9856847,
6279,9.9856870,
6280,9.9856893,
6281,9.9856916,
6282,9.9856938,
6283,9.9856961,
6284,9.9856984,
6285,9.9857007,
6286,9.9857029,
6287,9.9857052,
6288,9.9857075,
6289,9.9857097,
6290,9.9857120,
6291,9.9857143,
6292,9.9857166,
6293,9.9857188,
6294,9.9857211,
6295,9.9857234,
6296,9.9857256,
6297,9.9857279,
6298,9.9857301,
6299,9.9857324,
6300,9.9857347,
6301,9.9857369,
6302,9.9857392,
6303,9.9857414,
6304,9.9857437,
6305,9.9857460,
6306,9.9857482,
6307,9.9857505,
6308,9.9857527,
6309,9.9857550,
6310,9.9857572,
6311,9.9857595,
6312,9.9857617,
6313,9.9857640,
6314,9.9857663,
6315,9.9857685,
6316,9.9857708,
6317,9.9857730,
6318,9.9857752,
6319,9.9857775,
6320,9.9857797,
6321,9.9857820,
6322,9.9857842,
6323,9.9857865,
6324,9.9857887,
6325,9.9857910,
6326,9.9857932,
6327,9.9857955,
6328,9.9857977,
6329,9.9857999,
6330,9.9858022,
6331,9.9858044,
6332,9.9858067,
6333,9.9858089,
6334,9.9858111,
6335,9.9858134,
6336,9.9858156,
6337,9.9858178,
6338,9.9858201,
6339,9.9858223,
6340,9.9858245,
6341,9.9858268,
6342,9.9858290,
6343,9.9858312,
6344,9.9858335,
6345,9.9858357,
6346,9.9858379,
6347,9.9858402,
6348,9.9858424,
6349,9.9858446,
6350,9.9858468,
6351,9.9858491,
6352,9.9858513,
6353,9.9858535,
6354,9.9858557,
6355,9.9858580,
6356,9.9858602,
6357,9.9858624,
6358,9.9858646,
6359,9.9858668,
6360,9.9858691,
6361,9.9858713,
6362,9.9858735,
6363,9.9858757,
6364,9.9858779,
6365,9.9858801,
6366,9.9858824,
6367,9.9858846,
6368,9.9858868,
6369,9.9858890,
6370,9.9858912,
6371,9.9858934,
6372,9.9858956,
6373,9.9858978,
6374,9.9859000,
6375,9.9859023,
6376,9.9859045,
6377,9.9859067,
6378,9.9859089,
6379,9.9859111,
6380,9.9859133,
6381,9.9859155,
6382,9.9859177,
6383,9.9859199,
6384,9.9859221,
6385,9.9859243,
6386,9.9859265,
6387,9.9859287,
6388,9.9859309,
6389,9.9859331,
6390,9.9859353,
6391,9.9859375,
6392,9.9859397,
6393,9.9859419,
6394,9.9859441,
6395,9.9859463,
6396,9.9859485,
6397,9.9859507,
6398,9.9859529,
6399,9.9859551,
6400,9.9859572,
6401,9.9859594,
6402,9.9859616,
6403,9.9859638,
6404,9.9859660,
6405,9.9859682,
6406,9.9859704,
6407,9.9859726,
6408,9.9859748,
6409,9.9859769,
6410,9.9859791,
6411,9.9859813,
6412,9.9859835,
6413,9.9859857,
6414,9.9859879,
6415,9.9859900,
6416,9.9859922,
6417,9.9859944,
6418,9.9859966,
6419,9.9859988,
6420,9.9860009,
6421,9.9860031,
6422,9.9860053,
6423,9.9860075,
6424,9.9860096,
6425,9.9860118,
6426,9.9860140,
6427,9.9860162,
6428,9.9860183,
6429,9.9860205,
6430,9.9860227,
6431,9.9860248,
6432,9.9860270,
6433,9.9860292,
6434,9.9860314,
6435,9.9860335,
6436,9.9860357,
6437,9.9860379,
6438,9.9860400,
6439,9.9860422,
6440,9.9860443,
6441,9.9860465,
6442,9.9860487,
6443,9.9860508,
6444,9.9860530,
6445,9.9860552,
6446,9.9860573,
6447,9.9860595,
6448,9.9860616,
6449,9.9860638,
6450,9.9860660,
6451,9.9860681,
6452,9.9860703,
6453,9.9860724,
6454,9.9860746,
6455,9.9860767,
6456,9.9860789,
6457,9.9860810,
6458,9.9860832,
6459,9.9860853,
6460,9.9860875,
6461,9.9860896,
6462,9.9860918,
6463,9.9860939,
6464,9.9860961,
6465,9.9860982,
6466,9.9861004,
6467,9.9861025,
6468,9.9861047,
6469,9.9861068,
6470,9.9861090,
6471,9.9861111,
6472,9.9861133,
6473,9.9861154,
6474,9.9861175,
6475,9.9861197,
6476,9.9861218,
6477,9.9861240,
6478,9.9861261,
6479,9.9861282,
6480,9.9861304,
6481,9.9861325,
6482,9.9861346,
6483,9.9861368,
6484,9.9861389,
6485,9.9861411,
6486,9.9861432,
6487,9.9861453,
6488,9.9861475,
6489,9.9861496,
6490,9.9861517,
6491,9.9861538,
6492,9.9861560,
6493,9.9861581,
6494,9.9861602,
6495,9.9861624,
6496,9.9861645,
6497,9.9861666,
6498,9.9861687,
6499,9.9861709,
6500,9.9861730,
6501,9.9861751,
6502,9.9861772,
6503,9.9861794,
6504,9.9861815,
6505,9.9861836,
6506,9.9861857,
6507,9.9861878,
6508,9.9861900,
6509,9.9861921,
6510,9.9861942,
6511,9.9861963,
6512,9.9861984,
6513,9.9862006,
6514,9.9862027,
6515,9.9862048,
6516,9.9862069,
6517,9.9862090,
6518,9.9862111,
6519,9.9862132,
6520,9.9862153,
6521,9.9862175,
6522,9.9862196,
6523,9.9862217,
6524,9.9862238,
6525,9.9862259,
6526,9.9862280,
6527,9.9862301,
6528,9.9862322,
6529,9.9862343,
6530,9.9862364,
6531,9.9862385,
6532,9.9862406,
6533,9.9862427,
6534,9.9862448,
6535,9.9862469,
6536,9.9862490,
6537,9.9862511,
6538,9.9862532,
6539,9.9862553,
6540,9.9862574,
6541,9.9862595,
6542,9.9862616,
6543,9.9862637,
6544,9.9862658,
6545,9.9862679,
6546,9.9862700,
6547,9.9862721,
6548,9.9862742,
6549,9.9862763,
6550,9.9862784,
6551,9.9862805,
6552,9.9862826,
6553,9.9862847,
6554,9.9862868,
6555,9.9862888,
6556,9.9862909,
6557,9.9862930,
6558,9.9862951,
6559,9.9862972,
6560,9.9862993,
6561,9.9863014,
6562,9.9863035,
6563,9.9863055,
6564,9.9863076,
6565,9.9863097,
6566,9.9863118,
6567,9.9863139,
6568,9.9863159,
6569,9.9863180,
6570,9.9863201,
6571,9.9863222,
6572,9.9863243,
6573,9.9863263,
6574,9.9863284,
6575,9.9863305,
6576,9.9863326,
6577,9.9863346,
6578,9.9863367,
6579,9.9863388,
6580,9.9863409,
6581,9.9863429,
6582,9.9863450,
6583,9.9863471,
6584,9.9863492,
6585,9.9863512,
6586,9.9863533,
6587,9.9863554,
6588,9.9863574,
6589,9.9863595,
6590,9.9863616,
6591,9.9863636,
6592,9.9863657,
6593,9.9863678,
6594,9.9863698,
6595,9.9863719,
6596,9.9863740,
6597,9.9863760,
6598,9.9863781,
6599,9.9863801,
6600,9.9863822,
6601,9.9863843,
6602,9.9863863,
6603,9.9863884,
6604,9.9863904,
6605,9.9863925,
6606,9.9863946,
6607,9.9863966,
6608,9.9863987,
6609,9.9864007,
6610,9.9864028,
6611,9.9864048,
6612,9.9864069,
6613,9.9864089,
6614,9.9864110,
6615,9.9864130,
6616,9.9864151,
6617,9.9864171,
6618,9.9864192,
6619,9.9864212,
6620,9.9864233,
6621,9.9864253,
6622,9.9864274,
6623,9.9864294,
6624,9.9864315,
6625,9.9864335,
6626,9.9864356,
6627,9.9864376,
6628,9.9864397,
6629,9.9864417,
6630,9.9864437,
6631,9.9864458,
6632,9.9864478,
6633,9.9864499,
6634,9.9864519,
6635,9.9864539,
6636,9.9864560,
6637,9.9864580,
6638,9.9864601,
6639,9.9864621,
6640,9.9864641,
6641,9.9864662,
6642,9.9864682,
6643,9.9864702,
6644,9.9864723,
6645,9.9864743,
6646,9.9864763,
6647,9.9864784,
6648,9.9864804,
6649,9.9864824,
6650,9.9864845,
6651,9.9864865,
6652,9.9864885,
6653,9.9864905,
6654,9.9864926,
6655,9.9864946,
6656,9.9864966,
6657,9.9864986,
6658,9.9865007,
6659,9.9865027,
6660,9.9865047,
6661,9.9865067,
6662,9.9865088,
6663,9.9865108,
6664,9.9865128,
6665,9.9865148,
6666,9.9865169,
6667,9.9865189,
6668,9.9865209,
6669,9.9865229,
6670,9.9865249,
6671,9.9865269,
6672,9.9865290,
6673,9.9865310,
6674,9.9865330,
6675,9.9865350,
6676,9.9865370,
6677,9.9865390,
6678,9.9865410,
6679,9.9865431,
6680,9.9865451,
6681,9.9865471,
6682,9.9865491,
6683,9.9865511,
6684,9.9865531,
6685,9.9865551,
6686,9.9865571,
6687,9.9865591,
6688,9.9865611,
6689,9.9865632,
6690,9.9865652,
6691,9.9865672,
6692,9.9865692,
6693,9.9865712,
6694,9.9865732,
6695,9.9865752,
6696,9.9865772,
6697,9.9865792,
6698,9.9865812,
6699,9.9865832,
6700,9.9865852,
6701,9.9865872,
6702,9.9865892,
6703,9.9865912,
6704,9.9865932,
6705,9.9865952,
6706,9.9865972,
6707,9.9865992,
6708,9.9866012,
6709,9.9866032,
6710,9.9866051,
6711,9.9866071,
6712,9.9866091,
6713,9.9866111,
6714,9.9866131,
6715,9.9866151,
6716,9.9866171,
6717,9.9866191,
6718,9.9866211,
6719,9.9866231,
6720,9.9866251,
6721,9.9866270,
6722,9.9866290,
6723,9.9866310,
6724,9.9866330,
6725,9.9866350,
6726,9.9866370,
6727,9.9866390,
6728,9.9866409,
6729,9.9866429,
6730,9.9866449,
6731,9.9866469,
6732,9.9866489,
6733,9.9866508,
6734,9.9866528,
6735,9.9866548,
6736,9.9866568,
6737,9.9866588,
6738,9.9866607,
6739,9.9866627,
6740,9.9866647,
6741,9.9866667,
6742,9.9866686,
6743,9.9866706,
6744,9.9866726,
6745,9.9866746,
6746,9.9866765,
6747,9.9866785,
6748,9.9866805,
6749,9.9866825,
6750,9.9866844,
6751,9.9866864,
6752,9.9866884,
6753,9.9866903,
6754,9.9866923,
6755,9.9866943,
6756,9.9866962,
6757,9.9866982,
6758,9.9867002,
6759,9.9867021,
6760,9.9867041,
6761,9.9867061,
6762,9.9867080,
6763,9.9867100,
6764,9.9867119,
6765,9.9867139,
6766,9.9867159,
6767,9.9867178,
6768,9.9867198,
6769,9.9867217,
6770,9.9867237,
6771,9.9867257,
6772,9.9867276,
6773,9.9867296,
6774,9.9867315,
6775,9.9867335,
6776,9.9867354,
6777,9.9867374,
6778,9.9867394,
6779,9.9867413,
6780,9.9867433,
6781,9.9867452,
6782,9.9867472,
6783,9.9867491,
6784,9.9867511,
6785,9.9867530,
6786,9.9867550,
6787,9.9867569,
6788,9.9867589,
6789,9.9867608,
6790,9.9867628,
6791,9.9867647,
6792,9.9867667,
6793,9.9867686,
6794,9.9867705,
6795,9.9867725,
6796,9.9867744,
6797,9.9867764,
6798,9.9867783,
6799,9.9867803,
6800,9.9867822,
6801,9.9867841,
6802,9.9867861,
6803,9.9867880,
6804,9.9867900,
6805,9.9867919,
6806,9.9867938,
6807,9.9867958,
6808,9.9867977,
6809,9.9867996,
6810,9.9868016,
6811,9.9868035,
6812,9.9868055,
6813,9.9868074,
6814,9.9868093,
6815,9.9868113,
6816,9.9868132,
6817,9.9868151,
6818,9.9868170,
6819,9.9868190,
6820,9.9868209,
6821,9.9868228,
6822,9.9868248,
6823,9.9868267,
6824,9.9868286,
6825,9.9868306,
6826,9.9868325,
6827,9.9868344,
6828,9.9868363,
6829,9.9868383,
6830,9.9868402,
6831,9.9868421,
6832,9.9868440,
6833,9.9868460,
6834,9.9868479,
6835,9.9868498,
6836,9.9868517,
6837,9.9868536,
6838,9.9868556,
6839,9.9868575,
6840,9.9868594,
6841,9.9868613,
6842,9.9868632,
6843,9.9868651,
6844,9.9868671,
6845,9.9868690,
6846,9.9868709,
6847,9.9868728,
6848,9.9868747,
6849,9.9868766,
6850,9.9868786,
6851,9.9868805,
6852,9.9868824,
6853,9.9868843,
6854,9.9868862,
6855,9.9868881,
6856,9.9868900,
6857,9.9868919,
6858,9.9868938,
6859,9.9868957,
6860,9.9868977,
6861,9.9868996,
6862,9.9869015,
6863,9.9869034,
6864,9.9869053,
6865,9.9869072,
6866,9.9869091,
6867,9.9869110,
6868,9.9869129,
6869,9.9869148,
6870,9.9869167,
6871,9.9869186,
6872,9.9869205,
6873,9.9869224,
6874,9.9869243,
6875,9.9869262,
6876,9.9869281,
6877,9.9869300,
6878,9.9869319,
6879,9.9869338,
6880,9.9869357,
6881,9.9869376,
6882,9.9869395,
6883,9.9869414,
6884,9.9869433,
6885,9.9869452,
6886,9.9869471,
6887,9.9869490,
6888,9.9869508,
6889,9.9869527,
6890,9.9869546,
6891,9.9869565,
6892,9.9869584,
6893,9.9869603,
6894,9.9869622,
6895,9.9869641,
6896,9.9869660,
6897,9.9869679,
6898,9.9869697,
6899,9.9869716,
6900,9.9869735,
6901,9.9869754,
6902,9.9869773,
6903,9.9869792,
6904,9.9869811,
6905,9.9869829,
6906,9.9869848,
6907,9.9869867,
6908,9.9869886,
6909,9.9869905,
6910,9.9869923,
6911,9.9869942,
6912,9.9869961,
6913,9.9869980,
6914,9.9869999,
6915,9.9870017,
6916,9.9870036,
6917,9.9870055,
6918,9.9870074,
6919,9.9870092,
6920,9.9870111,
6921,9.9870130,
6922,9.9870149,
6923,9.9870167,
6924,9.9870186,
6925,9.9870205,
6926,9.9870224,
6927,9.9870242,
6928,9.9870261,
6929,9.9870280,
6930,9.9870298,
6931,9.9870317,
6932,9.9870336,
6933,9.9870354,
6934,9.9870373,
6935,9.9870392,
6936,9.9870410,
6937,9.9870429,
6938,9.9870448,
6939,9.9870466,
6940,9.9870485,
6941,9.9870504,
6942,9.9870522,
6943,9.9870541,
6944,9.9870559,
6945,9.9870578,
6946,9.9870597,
6947,9.9870615,
6948,9.9870634,
6949,9.9870652,
6950,9.9870671,
6951,9.9870690,
6952,9.9870708,
6953,9.9870727,
6954,9.9870745,
6955,9.9870764,
6956,9.9870782,
6957,9.9870801,
6958,9.9870820,
6959,9.9870838,
6960,9.9870857,
6961,9.9870875,
6962,9.9870894,
6963,9.9870912,
6964,9.9870931,
6965,9.9870949,
6966,9.9870968,
6967,9.9870986,
6968,9.9871005,
6969,9.9871023,
6970,9.9871042,
6971,9.9871060,
6972,9.9871079,
6973,9.9871097,
6974,9.9871116,
6975,9.9871134,
6976,9.9871152,
6977,9.9871171,
6978,9.9871189,
6979,9.9871208,
6980,9.9871226,
6981,9.9871245,
6982,9.9871263,
6983,9.9871281,
6984,9.9871300,
6985,9.9871318,
6986,9.9871337,
6987,9.9871355,
6988,9.9871373,
6989,9.9871392,
6990,9.9871410,
6991,9.9871429,
6992,9.9871447,
6993,9.9871465,
6994,9.9871484,
6995,9.9871502,
6996,9.9871520,
6997,9.9871539,
6998,9.9871557,
6999,9.9871575,
7000,9.9871594,
7001,9.9871612,
7002,9.9871630,
7003,9.9871649,
7004,9.9871667,
7005,9.9871685,
7006,9.9871703,
7007,9.9871722,
7008,9.9871740,
7009,9.9871758,
7010,9.9871777,
7011,9.9871795,
7012,9.9871813,
7013,9.9871831,
7014,9.9871850,
7015,9.9871868,
7016,9.9871886,
7017,9.9871904,
7018,9.9871923,
7019,9.9871941,
7020,9.9871959,
7021,9.9871977,
7022,9.9871995,
7023,9.9872014,
7024,9.9872032,
7025,9.9872050,
7026,9.9872068,
7027,9.9872086,
7028,9.9872105,
7029,9.9872123,
7030,9.9872141,
7031,9.9872159,
7032,9.9872177,
7033,9.9872195,
7034,9.9872214,
7035,9.9872232,
7036,9.9872250,
7037,9.9872268,
7038,9.9872286,
7039,9.9872304,
7040,9.9872322,
7041,9.9872340,
7042,9.9872359,
7043,9.9872377,
7044,9.9872395,
7045,9.9872413,
7046,9.9872431,
7047,9.9872449,
7048,9.9872467,
7049,9.9872485,
7050,9.9872503,
7051,9.9872521,
7052,9.9872539,
7053,9.9872557,
7054,9.9872575,
7055,9.9872593,
7056,9.9872611,
7057,9.9872629,
7058,9.9872648,
7059,9.9872666,
7060,9.9872684,
